"ST" "YR" "doy" "T" "TMMXI" "TMMNI" "RH" "RAINI" "WNI" "GR"
42 2018 287 14.07 16.4 12.04 85.99 0 3.35 5.71
42 2018 288 13.4 16.2 11.5 90.43 0 1.48 3.03
42 2018 289 13.55 15.91 11.82 91.8 0 2.34 3.76
42 2018 290 12.93 14.91 10.86 94.15 0 1.97 1.46
42 2018 291 12.41 14.4 7.78 83.41 1.24 2.33 6.16
42 2018 292 11.46 13.32 4.76 88.33 0 2.78 3.05
42 2018 293 11.38 12.39 9.03 86.27 0 4.37 3.36
42 2018 294 10.95 13.68 8.21 80.24 0.69 2.8 4.59
42 2018 295 7.75 8.88 5.24 90.14 1.89 2.12 1.92
42 2018 296 6.23 9.9 4.29 83.18 17.6 2.07 4.28
42 2018 297 6.13 11.25 3.01 82.88 0.72 1.22 3.98
42 2018 298 4.54 7.03 2.79 77.07 1.07 1.48 1.77
42 2018 299 2.8 3.76 1.74 56.22 0.17 3.89 1.79
42 2018 300 1.94 4.48 -0.35 50.19 0 2.94 4.04
42 2018 301 0.43 3.4 -1.93 49.45 0 2.62 2.96
42 2018 302 3.89 6.37 1.46 65.64 0 3.67 0.67
42 2018 303 8.75 12.03 4.59 79.37 0.16 4.72 1.13
42 2018 304 9.57 11.42 5.93 85 0.69 2.75 2.72
42 2018 305 10.07 11.77 7.86 92.42 0 2.58 0.49
42 2018 306 10.1 11.74 8.37 86.67 1.75 2.66 1.39
42 2018 307 8.71 11.91 3.02 84.03 0.25 2.49 3.68
42 2018 308 8.64 9.66 7.06 89.23 0 2.35 0.99
42 2018 309 8.75 9.82 7.93 92.93 0.05 2.27 0.5
42 2018 310 10.14 10.62 9.04 94.86 0.49 2.43 0.45
42 2018 311 8.76 9.42 7.88 94.57 0.15 1.25 0.67
42 2018 312 8.38 9.8 7.27 94.38 0.95 0.99 0.65
42 2018 313 7.29 7.79 6.49 92.3 0.22 1.65 0.43
42 2018 314 7.51 8.3 6.75 90.06 0.35 2.48 0.33
42 2018 315 7.55 9.51 6.28 93.64 0 3.17 0.29
42 2018 316 9.29 10.98 7.14 93.74 9.04 2.04 0.75
42 2018 317 9.39 11.35 7.85 90.57 6.01 1.81 0.86
42 2018 318 9.33 11.79 8.43 88.17 0.05 2.95 1.61
42 2018 319 9.73 11.12 8.41 88.98 0.28 3.22 1.33
42 2018 320 8.66 11.8 6.48 82.47 0.38 1.72 1.46
42 2018 321 5.39 7.49 3.34 68.71 0 2.38 1.41
42 2018 322 3.36 4.54 2.19 58.83 0 1.78 1.08
42 2018 323 4.27 5.58 2.71 67.93 0 1.53 0.6
42 2018 324 3.12 6.16 -1.74 65.84 0 1.57 1.59
42 2018 325 3.76 5.78 -0.15 71.56 0 1.3 0.73
42 2018 326 3.48 5 1.19 71.55 0 1.45 0.49
42 2018 327 3.56 7.78 -2.02 71.93 0 0.76 1.35
42 2018 328 0.33 7.14 -2.94 64.88 0.4 0.68 1.34
42 2018 329 1.3 6.51 -2.66 69.69 0 0.74 0.9
42 2018 330 -1.28 4 -4.16 54.03 0.3 1.17 1.03
42 2018 331 0.04 3.99 -2.67 59.51 0 1.55 1.3
42 2018 332 3.59 4.67 0.92 59.72 0 5.84 0.4
42 2018 333 4.66 5.67 2.11 70.27 0.25 7.46 0.32
42 2018 334 1.88 4.65 0.46 45.87 2.45 5.45 1.04
42 2018 335 2.07 3.96 1.06 54.85 0 2.74 0.29
42 2018 336 2.17 5.41 1.56 66.11 0.75 2.75 0.15
42 2018 337 4.92 7.68 2.56 82.11 0.79 2.85 0.31
42 2018 338 4.08 5.57 2.6 71.66 2.35 2.2 0.45
42 2018 339 1.6 3.81 -1.58 62.83 0.6 1.31 0.77
42 2018 340 2.74 4.46 1.76 68.87 0 2.24 0.25
42 2018 341 4.75 6.6 2.4 84.08 4.21 2.98 0.27
42 2018 342 5.86 6.31 4.47 91.32 12.5 4.79 0.15
42 2018 343 4.36 5.13 3.1 80.92 12.12 2.17 0.25
42 2018 344 3.28 4.02 2.76 73.96 5.04 2.25 0.33
42 2018 345 2.76 3.97 2 67.61 0 1.7 0.39
42 2018 346 0.63 2.12 -0.45 53.73 0 1.87 0.47
42 2018 347 -0.56 0.55 -1.92 52.36 0 1.57 0.34
42 2018 348 -0.65 1.19 -3.34 55.03 0 1.26 0.37
42 2018 349 -0.43 1.09 -1.53 51 0 1.96 0.21
42 2018 350 1.45 3.08 -0.22 64.48 0.71 1.73 0.33
42 2018 351 2.61 4.16 0 76.96 3.21 0.82 0.28
42 2018 352 1.61 3.64 -0.54 71.22 0.86 0.96 0.24
42 2018 353 -0.13 0.92 -1.64 56.98 0 1.85 0.38
42 2018 354 -2.81 -0.36 -4.65 37.54 0 3.07 0.17
42 2018 355 -5.32 -4.44 -6.35 30.37 1.23 2.58 0.16
42 2018 356 -5.64 -4.57 -8.5 35.93 0 1.83 0.64
42 2018 357 -2.65 6.09 -12.02 52.8 0.14 1.55 0.55
42 2018 358 3.14 6.34 -0.26 69.61 0 2.26 0.53
42 2018 359 4.77 6.77 -0.74 68.21 2.1 1.86 0.75
42 2018 360 5.02 6.12 4.13 84.7 0 0.88 0.63
42 2018 361 4.34 5.69 3.17 86.07 0.11 0.79 0.44
42 2018 362 2.74 4.95 -0.02 78.42 0 1.28 0.51
42 2018 363 1.27 4.29 -1.64 72.42 0 0.58 0.36
42 2018 364 1.26 4.38 -1.46 72.27 0.17 0.59 0.43
42 2018 365 -0.05 3.17 -6.11 64.89 0 0.7 0.55
42 2019 1 0.71 5.9 -6.11 64.62 0 1.38 0.74
42 2019 2 0.7 5.9 -8.23 62.73 0 1.45 0.74
42 2019 3 3.25 6.43 -2.2 76.1 1.85 1.55 0.63
42 2019 4 -1.61 2.42 -3.79 45.27 1.12 2.42 0.89
42 2019 5 0.64 3.56 -2.66 65.42 0 1.48 0.49
42 2019 6 3.49 5.47 0.39 78.67 0.13 1.06 0.96
42 2019 7 2.9 4.55 1.76 73.92 0 1.35 0.28
42 2019 8 0.15 2.44 -1.66 60.54 15.2 2.3 0.23
42 2019 9 -1.36 2.03 -2.93 56.81 1.7 2.16 0.18
42 2019 10 3.53 6.46 1.45 62.34 0.45 2.99 1.09
42 2019 11 2.06 3.89 -4.29 58.48 0 1.67 0.99
42 2019 12 1.09 3.21 -4.03 65.77 0 1.63 0.43
42 2019 13 0.27 2.54 -5.66 59.86 1.38 1.3 0.63
42 2019 14 -2.31 -0.09 -8.97 48.5 1.77 1.36 0.26
42 2019 15 -2.13 2.71 -7.01 52.28 0 0.8 0.97
42 2019 16 -2.26 0.98 -7.84 43.11 4.55 2.35 0.55
42 2019 17 -3.7 3.89 -10.54 50.37 2.03 0.8 0.82
42 2019 18 -2.19 2.46 -11.93 51.37 0.18 1.2 1.08
42 2019 19 -4.37 0.12 -12.54 41.93 0.77 1.35 1.57
42 2019 20 -10.1 -4.71 -18.64 29.3 0.12 0.56 1.64
42 2019 21 -10.02 -3.77 -18.48 29.68 0 0.57 1.64
42 2019 22 -3.85 -2.33 -8.12 51.41 0 0.85 0.52
42 2019 23 -1.61 0.85 -3.8 60.4 0 0.91 0.26
42 2019 24 -1.2 1.19 -8.73 63.6 0.15 1.25 0.48
42 2019 25 -5.66 -2.76 -11.62 42.95 3.93 1.71 0.72
42 2019 26 -10.09 -4.96 -18.36 31.26 1 1.16 0.74
42 2019 27 -10.39 -4.96 -18.1 31.2 0 1.16 0.74
42 2019 28 -7.2 -0.75 -18.1 42.03 0 1.37 0.54
42 2019 29 -3.71 -0.87 -8.65 50.61 0 1.52 0.67
42 2019 30 -2.47 -0.02 -6.64 54.33 0 1.87 0.75
42 2019 31 -1.46 1.19 -5.57 57.7 0 2.33 0.78
42 2019 32 -0.76 1.5 -4.3 58.96 0 3.12 0.79
42 2019 33 1.01 3.86 -2.88 64.75 0 3.25 0.63
42 2019 34 0.42 3.86 -8.2 61.02 0 2.58 0.64
42 2019 35 0.29 4.35 -8.2 60.7 0 2.58 0.63
42 2019 36 -3.4 3.44 -8.57 48.63 5.84 1.27 1.1
42 2019 37 1.95 3.61 -3.61 67.7 0.31 3.06 1.07
42 2019 38 2.88 4 1.27 71.4 4.3 4.3 0.71
42 2019 39 2.97 4.08 1.48 69.42 2.23 5.81 0.55
42 2019 40 3.77 4.96 1.07 74.37 8.68 5.33 1.73
42 2019 41 3.51 4.52 1.38 77.49 1.9 1.79 1.16
42 2019 42 1.06 5.28 -1.4 54.85 6.18 1.9 3.84
42 2019 43 2.49 6.88 -2.79 74.91 0 1.21 2.27
42 2019 44 4.03 6.75 -0.16 70.35 3.21 2.31 2.87
42 2019 45 5.35 7.2 2.65 76.53 0 1.49 2.26
42 2019 46 5.03 10.53 1.38 65.77 0 1.71 4.76
42 2019 47 3.88 9.82 -2 54.52 0 1.52 5.06
42 2019 48 2.05 3.87 -2.54 67.18 0 3.87 3.05
42 2019 49 4.12 4.88 3.32 82.25 0 2.88 0.95
42 2019 50 0.83 4.77 -3.49 51.52 4.3 3.01 4.39
42 2019 51 -3.69 2.63 -8.38 31.45 0.19 1.19 5.51
42 2019 52 -4.02 6.03 -10.93 34.9 0 1.26 5.93
42 2019 53 3.94 9.18 0.82 66.36 0.12 1.97 6.09
42 2019 54 5.04 10.57 2.22 74.45 0.71 1.69 4.39
42 2019 55 6.91 9.99 5.25 59.34 0 2.86 5.59
42 2019 56 6.29 11.76 1.66 71.28 1 1.64 5.86
42 2019 57 5.5 8.14 2.45 67.33 0 1.45 3.63
42 2019 58 4.17 6.96 -1.03 59.34 0 2.5 3.51
42 2019 59 -1.99 2.5 -5.84 36.09 0.08 1.78 7.06
42 2019 60 2.69 6.91 -1.77 57.26 0 2.05 6
42 2019 61 -1.41 2.5 -4.66 35.84 0 2.13 4.76
42 2019 62 -0.27 3.32 -3.6 58.86 0 1.73 4.37
42 2019 63 -2.53 0.24 -7.91 35.45 0 3.73 6.53
42 2019 64 -2.13 0.66 -9.91 49.66 0 2.74 6.34
42 2019 65 2.03 3.16 0.86 78.56 0.74 2.79 2.83
42 2019 66 3.95 6.12 2.14 82.67 5.75 4.31 3.71
42 2019 67 2.16 5.37 -0.62 66.49 10.7 2.24 6.27
42 2019 68 0.84 4.65 -2.82 62.62 2.74 1.79 7.26
42 2019 69 -1.88 1.84 -4.89 55.88 0.59 1.73 6.6
42 2019 70 -0.97 5.15 -6.64 59.72 0.46 1.19 8.57
42 2019 71 -0.81 2.83 -7.63 64.32 0 2.11 5.68
42 2019 72 2.21 3.92 -4.96 80.69 2.48 3.12 2.42
42 2019 73 2.39 3.82 -2.62 80.67 0.76 3.21 2.37
42 2019 74 2.39 3.82 -0.55 79.29 0 3.14 2.37
42 2019 75 1.91 4.99 0.17 62.65 0 2.34 6.91
42 2019 76 2.29 5.72 -0.05 62.49 0 2.28 7.21
42 2019 77 3.13 6.7 0.34 61.99 0 2.29 8.05
42 2019 78 4.17 9.88 1.18 60.03 0 2.22 8.52
42 2019 79 4.8 9.88 2.88 64.68 0 3.86 4.86
42 2019 80 4.8 10.15 2.29 64.77 0 3.86 4.89
42 2019 81 4.52 8.39 2.42 74.82 0 4.1 3.69
42 2019 82 6.25 10.92 1.81 52.02 1.99 2.26 11.81
42 2019 83 3.47 9.23 0.16 61.66 0 1.49 9.48
42 2019 84 3.71 8.38 -0.16 51.72 0 1.63 12.47
42 2019 85 2.34 5.64 -2.21 63.75 0 1.74 7.16
42 2019 86 5.88 12.27 0.41 69.9 0 1.49 10.01
42 2019 87 7.42 12.99 1.58 70.66 0 1.72 11.44
42 2019 88 6.06 14.92 1.01 73.54 0 1.44 9.48
42 2019 89 4.12 5.99 1.23 72.74 1.07 1.61 7.84
42 2019 90 4.6 8.87 1.06 54.17 8.96 1.81 13.82
42 2019 91 4.03 8.1 -0.17 61.39 0 2.87 13.36
42 2019 92 6.8 12.35 1.19 49.07 0 3.05 13.49
42 2019 93 7.57 13.29 2.2 50.6 0 2.64 12.56
42 2019 94 7.96 15.85 0.74 53.52 0 1.37 11.14
42 2019 95 8.72 16.14 2.3 43.77 0 1.71 14.32
42 2019 96 6.42 12.75 2.46 58.21 0 1.78 7.6
42 2019 97 3.45 5.22 1.57 80.32 0.59 1.56 2.92
42 2019 98 2.45 3.73 1.55 71.76 4.89 2.57 5.02
42 2019 99 0.8 1.87 -0.12 47.85 0.7 3.12 4.32
42 2019 100 2.31 7.66 -2.68 49.33 0 1.47 14.21
42 2019 101 3.94 10.38 -3.05 50.77 0 1.46 16.23
42 2019 102 5.16 8.75 -1.12 51.89 0 1.37 7.77
42 2019 103 6.8 11.61 1.49 53.99 0 1 8.84
42 2019 104 7.18 14.85 -0.65 51.6 0 1.19 16.94
42 2019 105 9.26 18.91 -0.19 51.95 0 1.21 17.45
42 2019 106 10.26 20.53 0.38 53 0 0.94 17.49
42 2019 107 10.68 21.52 0.47 49.51 0 1.08 17.47
42 2019 108 11.56 19.81 2.74 50.25 0 1.21 15.01
42 2019 109 10.5 15.54 5.27 69.48 0 0.95 9.13
42 2019 110 9.55 13.96 4.28 57.42 0.37 2.78 17.11
42 2019 111 10.98 16.08 6.41 62.54 0 2.64 12.88
42 2019 112 13.08 20.33 4.05 58.65 0 1.73 17.49
42 2019 113 15.39 22.98 3.84 45.06 0 1.67 16.55
42 2019 114 15.8 21.46 10.51 43.46 0 1.76 10.04
42 2019 115 17.1 22.58 11.1 50.68 0 1.48 10.56
42 2019 116 15.87 24.95 6.51 60.23 0 1.51 15.89
42 2019 117 11.63 17.41 4.36 49.99 0 2.2 18.9
42 2019 118 11.1 18.14 1.88 48.92 0 1.4 18.86
42 2019 119 9.95 16.59 2.22 53.45 0 1.34 15.69
42 2019 120 7.85 14.13 1.47 70.55 0 2.28 12.43
42 2019 121 5.64 9.13 2.62 83.29 1.17 1.53 5.2
42 2019 122 3.33 5.52 0.82 51.89 10.43 2.46 12.26
42 2019 123 5.07 10.22 0.57 61.34 0 1.11 13.26
42 2019 124 6.11 9.66 -0.16 69.02 0.37 1.91 12.2
42 2019 125 7.81 11.64 2.57 74.14 1.12 3.02 17.92
42 2019 126 7.14 11.31 3.23 72.33 0 2.94 17.01
42 2019 127 7.81 11.74 3.85 66.02 0 3.36 20.69
42 2019 128 12 18.37 4.44 50.06 0 2.44 20.89
42 2019 129 12.36 18.26 9.6 61.67 0 2.01 11.76
42 2019 130 12.76 16.28 9.66 85.98 3.02 1.28 8.61
42 2019 131 9.64 12.62 5.3 85.06 0 1.74 7.7
42 2019 132 8.97 13.65 3.63 62.34 0.64 1.51 17.54
42 2019 133 10.08 16.23 2.3 51.47 0 1.5 21.82
42 2019 134 12.08 19.88 1.47 51.21 0 1.29 23.14
42 2019 135 14.16 21.23 4.36 53.32 0 1.21 22.43
42 2019 136 16.09 25.69 6.08 55.36 0 1.21 23.08
42 2019 137 18.75 27.09 6.61 46.14 0 1.52 22.51
42 2019 138 20.45 26.99 11.34 45.49 0 1.77 18.01
42 2019 139 20.38 26.31 14.56 57.55 0 1.51 13.88
42 2019 140 22.27 30.31 14.2 65.1 0 1.43 21.89
42 2019 141 21.88 28.68 13.78 63.52 0 1.31 21.89
42 2019 142 16.58 19.01 12.68 79.41 0 1.77 6.5
42 2019 143 13.53 17.29 9.02 76.25 0.96 1.68 11.2
42 2019 144 11.84 14.34 9.78 86.8 0.97 2.22 6.92
42 2019 145 9.86 13.81 6.69 92.13 5.63 2.38 5.09
42 2019 146 13.05 18.04 9.82 79.29 12.52 1.6 16.55
42 2019 147 12.98 17.21 10.15 81.42 0 3.03 16.55
42 2019 148 13.8 17.68 10.94 70.96 0.34 2.21 20.56
42 2019 149 11.81 15.95 5.29 62.41 0.1 3.72 24.54
42 2019 150 12.85 16.55 8.7 64.64 1.62 3.15 23.73
42 2019 151 12.22 18.41 8.1 80.25 3.69 2.64 15.45
42 2019 152 13.9 18.85 9.56 76.05 10.66 1.82 19.06
42 2019 153 14.15 19.03 7.09 70.39 0.34 2.95 17.98
42 2019 154 16.97 21.16 14.24 78.06 0.42 2.6 14.06
42 2019 155 20.77 26.72 13.19 75.33 0.12 1.46 18.08
42 2019 156 25.36 31.67 16.23 61.31 0 1.45 23.65
42 2019 157 25.17 28.47 20.19 64.91 0 2.02 24.26
42 2019 158 24.18 29.36 18.58 72.38 0 1.9 22.38
42 2019 159 18.85 21.53 13.78 72.95 0.13 2.97 24.41
42 2019 160 16.67 20.1 12.35 67.29 0.24 2.89 25.29
42 2019 161 19.49 25.66 9.7 64.17 0 1.2 22.55
42 2019 162 17.53 22.14 13.13 51.71 0 2.97 16.43
42 2019 163 16.68 21.55 13.32 72.16 0 2.82 11.87
42 2019 164 16.57 18.27 14.61 90.4 0.64 1.49 6.51
42 2019 165 18.23 24.41 13.78 75.72 0.05 1.53 18.22
42 2019 166 20.28 26.59 11.81 68.59 0 1.46 24.71
42 2019 167 20.64 26.89 13.17 66.34 0 1.72 22.82
42 2019 168 20.38 24.77 13.65 64.99 0 2.03 25.24
42 2019 169 18.89 22.66 14.75 75.71 0 3.11 22.13
42 2019 170 22.89 29.73 15.61 64.74 1.36 2.3 20.19
42 2019 171 21.56 26.46 15.73 71.36 0 2.13 22.52
42 2019 172 17.3 20.49 13.12 68.47 0 2.03 22.44
42 2019 173 18.6 24.66 10.48 65.03 2.47 1.53 23.11
42 2019 174 19.54 24.15 12.82 54.77 0 1.48 25.95
42 2019 175 17.99 24.72 9.45 64.85 0 1.1 17.27
42 2019 176 16.85 20.78 15.09 81.49 0.32 1.59 9.4
42 2019 177 17.64 22.06 14.51 68.73 1.83 2.15 19.39
42 2019 178 17.21 23.06 12.77 51.99 0 1.93 24.75
42 2019 179 18.64 24.29 11.38 63.32 0 1.62 19.47
42 2019 180 20.85 26.64 15.77 60.86 0 1.9 22.41
42 2019 181 20.6 24.71 15.78 68.49 0 2.31 23.18
42 2019 182 18.3 22.21 14.21 65.97 0.33 1.91 19.61
42 2019 183 16.62 21.12 12 48.06 0.23 2.19 23.12
42 2019 184 14.94 20.22 7.38 61.43 0 2.49 17.22
42 2019 185 13.74 18.59 10.84 80.52 20.66 1.99 14.91
42 2019 186 17.85 23.39 12.8 63.99 6.78 1.65 24.12
42 2019 187 16.41 23.67 10.64 82.3 0 0.93 14.69
42 2019 188 16.47 20.46 14.83 90.19 3.87 1.04 8.74
42 2019 189 14.79 17.58 12.71 78.52 8.4 2.4 9.56
42 2019 190 18.69 24.8 13.42 59.94 0 1.69 23.32
42 2019 191 16.24 21.06 11.96 78.22 0 0.93 11.83
42 2019 192 17.74 23.56 11.97 68.5 0.54 1.09 18.35
42 2019 193 17.9 23.66 12.28 54.17 0 1.62 22.45
42 2019 194 17.91 23.22 11.32 63.89 0 1.15 18.5
42 2019 195 17.06 23.62 10.26 73.42 0 1.83 17.95
42 2019 196 16.45 20.12 12.65 84.15 21.92 1.81 12.4
42 2019 197 18.59 26.79 11.03 76.48 1.07 1.01 17.86
42 2019 198 19.73 25.99 12.2 73.39 11.71 0.99 20.58
42 2019 199 20.46 26.63 11.65 63.19 1.24 1.18 23.52
42 2019 200 21.63 28.28 12.47 63.99 0 1.02 23.1
42 2019 201 21.89 27.93 13.24 66.19 0 1.45 23.14
42 2019 202 20.04 23.13 16.46 78.72 0 2.09 14.23
42 2019 203 22.07 27.58 15.7 75.15 0 1 21.52
42 2019 204 22.74 29.78 14.39 67.9 0 1.15 22.93
42 2019 205 23.52 31.99 15.03 69.05 0 1.33 20.7
42 2019 206 24.01 31.46 15.35 72.04 0 1.16 20.68
42 2019 207 26.3 34.77 17.67 69.34 0 1.11 21.56
42 2019 208 28 35.46 18.12 61.51 0 1.26 19.81
42 2019 209 22.5 26.87 18.92 61.72 0 1.72 17.73
42 2019 210 16.72 20.27 13.24 51.74 0 2.72 18.03
42 2019 211 16.79 24.49 10.72 63.89 0 1.62 17.64
42 2019 212 16.64 23.08 8.94 64.18 0.99 1.42 19.19
42 2019 213 18.47 25.42 9.21 61.07 0 1.49 19.93
42 2019 214 15.57 21.33 8.32 62.86 0 1.6 17.53
42 2019 215 14.91 21.64 6.84 62.01 0 1.31 18.71
42 2019 216 17.15 23.67 8.68 69.71 0 1.26 19.04
42 2019 217 17.15 24.15 13.9 89.64 0 1.07 9.87
42 2019 218 17.95 22.03 14.32 91.08 27.05 1.06 11.31
42 2019 219 19.19 25.33 13.14 82.66 23.8 1.15 14.47
42 2019 220 18.86 26.05 14.46 86.01 0 0.73 13.07
42 2019 221 19.17 25.21 12.35 80.79 2.57 1.58 17.47
42 2019 222 18.68 20.39 16.46 89.23 0.05 2.07 5.93
42 2019 223 19.58 22.68 17.49 81.16 8.15 3.21 15.19
42 2019 224 19.54 23.37 15.84 78.15 0 2.62 18.68
42 2019 225 17.22 20.55 14.16 78.02 0.26 2.22 15
42 2019 226 16.72 21.73 12.31 75.36 5.04 1.21 16.77
42 2019 227 17.05 20.48 11.67 82.06 2.89 1.78 7.85
42 2019 228 19.05 21.86 16.7 81.38 0 3.15 10.6
42 2019 229 18.4 21.03 14.97 87.86 0 1.5 5.48
42 2019 230 18.5 21.83 15.68 84.21 9.57 2.56 11.18
42 2019 231 18.81 21.98 15.79 79.08 20.54 2.65 15.84
42 2019 232 18.48 23.47 13.81 79.94 0 1.53 12.72
42 2019 233 17.97 23.64 12.77 79.03 0.34 1.64 16.59
42 2019 234 17.26 21.25 15.02 86.39 2.68 2.44 8.22
42 2019 235 18.63 23.44 12.42 75.4 6.85 1.12 16.03
42 2019 236 17 22.29 11.04 84.97 0 2.19 15.58
42 2019 237 20.49 27.15 15.54 81.94 0 1.25 13.48
42 2019 238 20.08 27.03 14.03 82.59 0 1.24 14.73
42 2019 239 21.1 27.73 14.13 75.98 0 1.75 15.71
42 2019 240 21.81 27.61 17.95 76.52 0 2.17 13.33
42 2019 241 21.01 25.72 16.03 83.51 1.53 1.4 12.22
42 2019 242 18.62 23.59 13.76 81.65 0 1.86 13.59
42 2019 243 20.37 25.34 15.62 78.92 0 2.27 15.03
42 2019 244 17.97 22.05 12.49 88.85 0 1.55 4.64
42 2019 245 15.1 20.98 10.72 80.46 2.19 1.61 12.25
42 2019 246 17.11 21.33 11.13 80.01 0 1.59 9.97
42 2019 247 16.04 20.04 11.43 86.97 0.57 2.88 5.28
42 2019 248 15.01 20.28 9.32 82.15 13.4 1.16 11.34
42 2019 249 13.63 17.87 8.96 91.27 0.39 1.42 5.1
42 2019 250 16 19.97 13.79 88.64 7.39 1.3 4.89
42 2019 251 17.3 20.89 14.55 89.55 2.37 1.77 4.36
42 2019 252 20.74 27.32 15.89 76.52 0.23 1.52 11.34
42 2019 253 16.64 19.88 14.87 83.5 3.66 3.61 2.84
42 2019 254 16.25 18.62 14.49 81.41 6.11 3.56 6.13
42 2019 255 15.04 18.57 12.18 76.31 2.19 1.68 6.65
42 2019 256 13.07 17.73 7.74 68.75 2.93 1.41 10.94
42 2019 257 11.65 15.24 7.62 87.24 0.1 2.44 4.23
42 2019 258 11.88 16.58 8.55 81.31 26.02 1.5 8.72
42 2019 259 10.53 17.32 5.75 78.94 1 0.58 6.6
